region,month,indicator,value
강원,2024-12-01,매출액전망,99.0
경기,2024-12-01,매출액전망,96.0
경남,2024-12-01,매출액전망,89.0
경북,2024-12-01,매출액전망,99.0
전남,2024-12-01,매출액전망,91.0
전북,2024-12-01,매출액전망,88.0
충남,2024-12-01,매출액전망,95.0
충북,2024-12-01,매출액전망,94.0
전국,2024-12-01,국내시장출하현황,84.0
서울,2024-12-01,국내시장출하현황,82.0
부산,2024-12-01,국내시장출하현황,88.0
대구,2024-12-01,국내시장출하현황,83.0
인천,2024-12-01,국내시장출하현황,84.0
광주,2024-12-01,국내시장출하현황,84.0
대전,2024-12-01,국내시장출하현황,89.0
울산,2024-12-01,국내시장출하현황,88.0
강원,2024-12-01,국내시장출하현황,93.0
경기,2024-12-01,국내시장출하현황,81.0
경남,2024-12-01,국내시장출하현황,85.0
경북,2024-12-01,국내시장출하현황,88.0
전남,2024-12-01,국내시장출하현황,92.0
전북,2024-12-01,국내시장출하현황,79.0
충남,2024-12-01,국내시장출하현황,89.0
충북,2024-12-01,국내시장출하현황,80.0
전국,2024-12-01,국내시장출하전망,94.0
서울,2024-12-01,국내시장출하전망,89.0
부산,2024-12-01,국내시장출하전망,96.0
대구,2024-12-01,국내시장출하전망,92.0
인천,2024-12-01,국내시장출하전망,91.0
광주,2024-12-01,국내시장출하전망,99.0
대전,2024-12-01,국내시장출하전망,100.0
울산,2024-12-01,국내시장출하전망,102.0
강원,2024-12-01,국내시장출하전망,99.0
경기,2024-12-01,국내시장출하전망,94.0
경남,2024-12-01,국내시장출하전망,88.0
경북,2024-12-01,국내시장출하전망,96.0
전남,2024-12-01,국내시장출하전망,90.0
전북,2024-12-01,국내시장출하전망,87.0
충남,2024-12-01,국내시장출하전망,96.0
충북,2024-12-01,국내시장출하전망,96.0
전국,2024-12-01,수출현황,88.0
서울,2024-12-01,수출현황,88.0
부산,2024-12-01,수출현황,87.0
대구,2024-12-01,수출현황,85.0
인천,2024-12-01,수출현황,91.0
광주,2024-12-01,수출현황,85.0
대전,2024-12-01,수출현황,85.0
울산,2024-12-01,수출현황,98.0
강원,2024-12-01,수출현황,99.0
경기,2024-12-01,수출현황,85.0
경남,2024-12-01,수출현황,83.0
경북,2024-12-01,수출현황,97.0
전남,2024-12-01,수출현황,92.0
전북,2024-12-01,수출현황,99.0
충남,2024-12-01,수출현황,84.0
충북,2024-12-01,수출현황,77.0
전국,2024-12-01,수출전망,96.0
서울,2024-12-01,수출전망,94.0
부산,2024-12-01,수출전망,104.0
대구,2024-12-01,수출전망,93.0
인천,2024-12-01,수출전망,97.0
광주,2024-12-01,수출전망,107.0
대전,2024-12-01,수출전망,108.0
울산,2024-12-01,수출전망,110.0
강원,2024-12-01,수출전망,110.0
경기,2024-12-01,수출전망,100.0
경남,2024-12-01,수출전망,91.0
경북,2024-12-01,수출전망,100.0
전남,2024-12-01,수출전망,88.0
전북,2024-12-01,수출전망,98.0
충남,2024-12-01,수출전망,93.0
충북,2024-12-01,수출전망,91.0
전국,2024-12-01,재고현황,100.0
서울,2024-12-01,재고현황,102.0
부산,2024-12-01,재고현황,104.0
대구,2024-12-01,재고현황,100.0
인천,2024-12-01,재고현황,96.0
광주,2024-12-01,재고현황,97.0
대전,2024-12-01,재고현황,106.0
울산,2024-12-01,재고현황,103.0
강원,2024-12-01,재고현황,94.0
경기,2024-12-01,재고현황,100.0
경남,2024-12-01,재고현황,100.0
경북,2024-12-01,재고현황,102.0
전남,2024-12-01,재고현황,97.0
전북,2024-12-01,재고현황,103.0
충남,2024-12-01,재고현황,102.0
충북,2024-12-01,재고현황,96.0
전국,2024-12-01,재고전망,100.0
서울,2024-12-01,재고전망,101.0
부산,2024-12-01,재고전망,96.0
대구,2024-12-01,재고전망,97.0
인천,2024-12-01,재고전망,103.0
광주,2024-12-01,재고전망,101.0
대전,2024-12-01,재고전망,101.0
울산,2024-12-01,재고전망,100.0
강원,2024-12-01,재고전망,102.0
경기,2024-12-01,재고전망,100.0
경남,2024-12-01,재고전망,103.0
경북,2024-12-01,재고전망,103.0
전남,2024-12-01,재고전망,102.0
전북,2024-12-01,재고전망,94.0
충남,2024-12-01,재고전망,99.0
충북,2024-12-01,재고전망,97.0
전국,2024-12-01,설비투자현황,95.0
서울,2024-12-01,설비투자현황,96.0
부산,2024-12-01,설비투자현황,95.0
대구,2024-12-01,설비투자현황,91.0
인천,2024-12-01,설비투자현황,96.0
광주,2024-12-01,설비투자현황,98.0
대전,2024-12-01,설비투자현황,100.0
울산,2024-12-01,설비투자현황,100.0
강원,2024-12-01,설비투자현황,101.0
경기,2024-12-01,설비투자현황,93.0
경남,2024-12-01,설비투자현황,94.0
경북,2024-12-01,설비투자현황,98.0
전남,2024-12-01,설비투자현황,93.0
전북,2024-12-01,설비투자현황,95.0
충남,2024-12-01,설비투자현황,100.0
충북,2024-12-01,설비투자현황,89.0
전국,2024-12-01,설비투자전망,97.0
서울,2024-12-01,설비투자전망,96.0
부산,2024-12-01,설비투자전망,100.0
대구,2024-12-01,설비투자전망,96.0
인천,2024-12-01,설비투자전망,95.0
광주,2024-12-01,설비투자전망,102.0
대전,2024-12-01,설비투자전망,98.0
울산,2024-12-01,설비투자전망,98.0
강원,2024-12-01,설비투자전망,93.0
경기,2024-12-01,설비투자전망,95.0
경남,2024-12-01,설비투자전망,96.0
경북,2024-12-01,설비투자전망,96.0
전남,2024-12-01,설비투자전망,98.0
전북,2024-12-01,설비투자전망,92.0
충남,2024-12-01,설비투자전망,94.0
충북,2024-12-01,설비투자전망,95.0
전국,2024-12-01,설비가동률현황,93.0
서울,2024-12-01,설비가동률현황,95.0
부산,2024-12-01,설비가동률현황,96.0
대구,2024-12-01,설비가동률현황,92.0
인천,2024-12-01,설비가동률현황,94.0
광주,2024-12-01,설비가동률현황,95.0
대전,2024-12-01,설비가동률현황,92.0
울산,2024-12-01,설비가동률현황,93.0
강원,2024-12-01,설비가동률현황,97.0
경기,2024-12-01,설비가동률현황,92.0
경남,2024-12-01,설비가동률현황,92.0
경북,2024-12-01,설비가동률현황,95.0
전남,2024-12-01,설비가동률현황,95.0
전북,2024-12-01,설비가동률현황,86.0
충남,2024-12-01,설비가동률현황,93.0
충북,2024-12-01,설비가동률현황,89.0
전국,2024-12-01,설비가동률전망,97.0
서울,2024-12-01,설비가동률전망,95.0
부산,2024-12-01,설비가동률전망,99.0
대구,2024-12-01,설비가동률전망,94.0
인천,2024-12-01,설비가동률전망,97.0
광주,2024-12-01,설비가동률전망,100.0
대전,2024-12-01,설비가동률전망,98.0
울산,2024-12-01,설비가동률전망,103.0
강원,2024-12-01,설비가동률전망,96.0
경기,2024-12-01,설비가동률전망,95.0
경남,2024-12-01,설비가동률전망,96.0
경북,2024-12-01,설비가동률전망,101.0
전남,2024-12-01,설비가동률전망,93.0
전북,2024-12-01,설비가동률전망,92.0
충남,2024-12-01,설비가동률전망,96.0
충북,2024-12-01,설비가동률전망,95.0
전국,2024-12-01,고용현황,95.0
서울,2024-12-01,고용현황,98.0
부산,2024-12-01,고용현황,99.0
대구,2024-12-01,고용현황,93.0
인천,2024-12-01,고용현황,92.0
광주,2024-12-01,고용현황,87.0
대전,2024-12-01,고용현황,99.0
울산,2024-12-01,고용현황,97.0
강원,2024-12-01,고용현황,100.0
경기,2024-12-01,고용현황,93.0
경남,2024-12-01,고용현황,98.0
경북,2024-12-01,고용현황,99.0
전남,2024-12-01,고용현황,96.0
전북,2024-12-01,고용현황,95.0
충남,2024-12-01,고용현황,97.0
충북,2024-12-01,고용현황,97.0
전국,2024-12-01,고용전망,99.0
서울,2024-12-01,고용전망,99.0
부산,2024-12-01,고용전망,101.0
대구,2024-12-01,고용전망,96.0
인천,2024-12-01,고용전망,97.0
광주,2024-12-01,고용전망,101.0
대전,2024-12-01,고용전망,101.0
울산,2024-12-01,고용전망,99.0
강원,2024-12-01,고용전망,99.0
경기,2024-12-01,고용전망,97.0
경남,2024-12-01,고용전망,99.0
경북,2024-12-01,고용전망,96.0
전남,2024-12-01,고용전망,97.0
전북,2024-12-01,고용전망,94.0
충남,2024-12-01,고용전망,93.0
충북,2024-12-01,고용전망,100.0
전국,2024-12-01,원자재가격현황,118.0
서울,2024-12-01,원자재가격현황,121.0
부산,2024-12-01,원자재가격현황,124.0
대구,2024-12-01,원자재가격현황,117.0
인천,2024-12-01,원자재가격현황,121.0
광주,2024-12-01,원자재가격현황,117.0
대전,2024-12-01,원자재가격현황,125.0
울산,2024-12-01,원자재가격현황,112.0
강원,2024-12-01,원자재가격현황,117.0
경기,2024-12-01,원자재가격현황,119.0
경남,2024-12-01,원자재가격현황,118.0
경북,2024-12-01,원자재가격현황,116.0
전남,2024-12-01,원자재가격현황,123.0
전북,2024-12-01,원자재가격현황,121.0
충남,2024-12-01,원자재가격현황,115.0
충북,2024-12-01,원자재가격현황,121.0
전국,2024-12-01,원자재가격전망,110.0
서울,2024-12-01,원자재가격전망,115.0
부산,2024-12-01,원자재가격전망,108.0
대구,2024-12-01,원자재가격전망,113.0
인천,2024-12-01,원자재가격전망,112.0
광주,2024-12-01,원자재가격전망,110.0
대전,2024-12-01,원자재가격전망,112.0
울산,2024-12-01,원자재가격전망,113.0
강원,2024-12-01,원자재가격전망,105.0
경기,2024-12-01,원자재가격전망,113.0
경남,2024-12-01,원자재가격전망,114.0
경북,2024-12-01,원자재가격전망,109.0
전남,2024-12-01,원자재가격전망,115.0
전북,2024-12-01,원자재가격전망,105.0
충남,2024-12-01,원자재가격전망,108.0
충북,2024-12-01,원자재가격전망,113.0
전국,2024-12-01,제품가격현황,102.0
서울,2024-12-01,제품가격현황,101.0
부산,2024-12-01,제품가격현황,104.0
대구,2024-12-01,제품가격현황,98.0
인천,2024-12-01,제품가격현황,103.0
광주,2024-12-01,제품가격현황,95.0
대전,2024-12-01,제품가격현황,102.0
울산,2024-12-01,제품가격현황,101.0
강원,2024-12-01,제품가격현황,106.0
경기,2024-12-01,제품가격현황,101.0
경남,2024-12-01,제품가격현황,101.0
경북,2024-12-01,제품가격현황,104.0
전남,2024-12-01,제품가격현황,104.0
전북,2024-12-01,제품가격현황,98.0
충남,2024-12-01,제품가격현황,102.0
충북,2024-12-01,제품가격현황,100.0
전국,2024-12-01,제품가격전망,101.0
서울,2024-12-01,제품가격전망,99.0
부산,2024-12-01,제품가격전망,101.0
대구,2024-12-01,제품가격전망,99.0
인천,2024-12-01,제품가격전망,104.0
광주,2024-12-01,제품가격전망,101.0
대전,2024-12-01,제품가격전망,105.0
울산,2024-12-01,제품가격전망,104.0
강원,2024-12-01,제품가격전망,100.0
경기,2024-12-01,제품가격전망,101.0
경남,2024-12-01,제품가격전망,101.0
경북,2024-12-01,제품가격전망,100.0
전남,2024-12-01,제품가격전망,106.0
전북,2024-12-01,제품가격전망,98.0
충남,2024-12-01,제품가격전망,104.0
충북,2024-12-01,제품가격전망,105.0
전국,2024-12-01,경상이익현황,84.0
서울,2024-12-01,경상이익현황,84.0
부산,2024-12-01,경상이익현황,87.0
대구,2024-12-01,경상이익현황,82.0
인천,2024-12-01,경상이익현황,86.0
광주,2024-12-01,경상이익현황,86.0
대전,2024-12-01,경상이익현황,89.0
울산,2024-12-01,경상이익현황,89.0
강원,2024-12-01,경상이익현황,86.0
경기,2024-12-01,경상이익현황,81.0
경남,2024-12-01,경상이익현황,89.0
경북,2024-12-01,경상이익현황,89.0
전남,2024-12-01,경상이익현황,88.0
전북,2024-12-01,경상이익현황,84.0
충남,2024-12-01,경상이익현황,88.0
충북,2024-12-01,경상이익현황,77.0
전국,2024-12-01,경상이익전망,92.0
서울,2024-12-01,경상이익전망,83.0
부산,2024-12-01,경상이익전망,94.0
대구,2024-12-01,경상이익전망,89.0
인천,2024-12-01,경상이익전망,92.0
광주,2024-12-01,경상이익전망,95.0
대전,2024-12-01,경상이익전망,99.0
울산,2024-12-01,경상이익전망,98.0
강원,2024-12-01,경상이익전망,98.0
경기,2024-12-01,경상이익전망,92.0
경남,2024-12-01,경상이익전망,89.0
경북,2024-12-01,경상이익전망,94.0
전남,2024-12-01,경상이익전망,86.0
전북,2024-12-01,경상이익전망,90.0
충남,2024-12-01,경상이익전망,92.0
충북,2024-12-01,경상이익전망,90.0
전국,2024-12-01,자금사정현황,83.0
서울,2024-12-01,자금사정현황,79.0
부산,2024-12-01,자금사정현황,83.0
대구,2024-12-01,자금사정현황,81.0
인천,2024-12-01,자금사정현황,78.0
광주,2024-12-01,자금사정현황,80.0
대전,2024-12-01,자금사정현황,83.0
울산,2024-12-01,자금사정현황,89.0
강원,2024-12-01,자금사정현황,87.0
경기,2024-12-01,자금사정현황,82.0
경남,2024-12-01,자금사정현황,81.0
경북,2024-12-01,자금사정현황,88.0
전남,2024-12-01,자금사정현황,79.0
전북,2024-12-01,자금사정현황,82.0
충남,2024-12-01,자금사정현황,84.0
충북,2024-12-01,자금사정현황,80.0
전국,2024-12-01,자금사정전망,91.0
서울,2024-12-01,자금사정전망,85.0
부산,2024-12-01,자금사정전망,93.0
대구,2024-12-01,자금사정전망,85.0
인천,2024-12-01,자금사정전망,91.0
광주,2024-12-01,자금사정전망,91.0
대전,2024-12-01,자금사정전망,93.0
울산,2024-12-01,자금사정전망,100.0
강원,2024-12-01,자금사정전망,89.0
경기,2024-12-01,자금사정전망,93.0
경남,2024-12-01,자금사정전망,85.0
경북,2024-12-01,자금사정전망,93.0
전남,2024-12-01,자금사정전망,86.0
전북,2024-12-01,자금사정전망,86.0
충남,2024-12-01,자금사정전망,92.0
충북,2024-12-01,자금사정전망,80.0
전국,2024-12-01,부가가치비중 (%),100.0
서울,2024-12-01,부가가치비중 (%),2.0
부산,2024-12-01,부가가치비중 (%),2.0
대구,2024-12-01,부가가치비중 (%),1.0
인천,2024-12-01,부가가치비중 (%),3.0
광주,2024-12-01,부가가치비중 (%),1.0
대전,2024-12-01,부가가치비중 (%),1.0
울산,2024-12-01,부가가치비중 (%),8.0
강원,2024-12-01,부가가치비중 (%),1.0
경기,2024-12-01,부가가치비중 (%),38.0
경남,2024-12-01,부가가치비중 (%),5.0
경북,2024-12-01,부가가치비중 (%),9.0
전남,2024-12-01,부가가치비중 (%),7.0
전북,2024-12-01,부가가치비중 (%),2.0
충남,2024-12-01,부가가치비중 (%),13.0
충북,2024-12-01,부가가치비중 (%),6.0
전국,2025-03-01,시황현황,77.9
서울,2025-03-01,시황현황,65.6
부산,2025-03-01,시황현황,81.9
대구,2025-03-01,시황현황,71.0
인천,2025-03-01,시황현황,81.1
광주,2025-03-01,시황현황,72.8
대전,2025-03-01,시황현황,73.7
울산,2025-03-01,시황현황,82.7
강원,2025-03-01,시황현황,88.0
경기,2025-03-01,시황현황,77.3
경남,2025-03-01,시황현황,77.1
경북,2025-03-01,시황현황,81.5
전남,2025-03-01,시황현황,83.6
전북,2025-03-01,시황현황,84.6
충남,2025-03-01,시황현황,82.0
충북,2025-03-01,시황현황,72.9
전국,2025-03-01,시황전망,85.3
서울,2025-03-01,시황전망,83.0
부산,2025-03-01,시황전망,87.2
대구,2025-03-01,시황전망,84.1
인천,2025-03-01,시황전망,84.8
광주,2025-03-01,시황전망,84.5
대전,2025-03-01,시황전망,78.9
울산,2025-03-01,시황전망,93.4
강원,2025-03-01,시황전망,93.9
경기,2025-03-01,시황전망,82.8
경남,2025-03-01,시황전망,87.1
경북,2025-03-01,시황전망,87.1
전남,2025-03-01,시황전망,85.5
전북,2025-03-01,시황전망,85.3
충남,2025-03-01,시황전망,86.2
충북,2025-03-01,시황전망,85.0
전국,2025-03-01,매출액현황,77.4
서울,2025-03-01,매출액현황,66.1
부산,2025-03-01,매출액현황,79.6
대구,2025-03-01,매출액현황,70.4
인천,2025-03-01,매출액현황,81.4
광주,2025-03-01,매출액현황,78.4
대전,2025-03-01,매출액현황,71.8
울산,2025-03-01,매출액현황,84.4
강원,2025-03-01,매출액현황,93.5
경기,2025-03-01,매출액현황,79.2
경남,2025-03-01,매출액현황,74.7
경북,2025-03-01,매출액현황,80.1
전남,2025-03-01,매출액현황,81.1
전북,2025-03-01,매출액현황,82.6
충남,2025-03-01,매출액현황,79.3
충북,2025-03-01,매출액현황,70.5
전국,2025-03-01,매출액전망,86.4
서울,2025-03-01,매출액전망,88.1
부산,2025-03-01,매출액전망,89.6
대구,2025-03-01,매출액전망,86.8
인천,2025-03-01,매출액전망,87.4
광주,2025-03-01,매출액전망,87.6
대전,2025-03-01,매출액전망,86.8
울산,2025-03-01,매출액전망,95.6
강원,2025-03-01,매출액전망,95.8
경기,2025-03-01,매출액전망,82.7
경남,2025-03-01,매출액전망,90.1
경북,2025-03-01,매출액전망,90.3
전남,2025-03-01,매출액전망,86.6
전북,2025-03-01,매출액전망,87.0
충남,2025-03-01,매출액전망,87.2
충북,2025-03-01,매출액전망,82.1
전국,2025-03-01,국내시장출하현황,78.9
서울,2025-03-01,국내시장출하현황,69.4
부산,2025-03-01,국내시장출하현황,79.9
대구,2025-03-01,국내시장출하현황,72.6
인천,2025-03-01,국내시장출하현황,78.0
광주,2025-03-01,국내시장출하현황,77.2
대전,2025-03-01,국내시장출하현황,69.3
